OPEID6,INSTNM,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT4_048_PUB,NPT4_3075_PUB,COSTT4_A,income_midpoints
9928.0,Piedmont Virginia Community College,5138.0,5938.0,6785.0,8744.0,12021.0,5371.0,6384.0,12021.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3732.0,Radford University,11263.0,12084.0,14923.0,20194.0,22574.0,11545.0,13645.0,25873.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9160.0,Rappahannock Community College,5486.0,6942.0,7641.0,8647.0,,5871.0,7292.0,12732.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3707.0,Richard Bland College,11383.0,9931.0,13469.0,15744.0,15405.0,11213.0,11761.0,20103.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8661.0,Southside Virginia Community College,4809.0,5734.0,7216.0,6303.0,,5066.0,6335.0,12098.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7260.0,Southwest Virginia Community College,8944.0,9940.0,9978.0,10112.0,,9156.0,9960.0,15607.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
6871.0,Virginia Peninsula Community College,5122.0,6248.0,7513.0,9385.0,11656.0,5611.0,6773.0,12336.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3712.0,Tidewater Community College,7212.0,8300.0,10276.0,11608.0,14045.0,7506.0,9267.0,15464.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3747.0,University of Virginia's College at Wise,9044.0,8137.0,7975.0,11034.0,15721.0,8748.0,8087.0,23546.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7099.0,Virginia Highlands Community College,6179.0,6595.0,7563.0,8117.0,6946.0,6308.0,7011.0,12030.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3754.0,Virginia Polytechnic Institute and State University,10947.0,12988.0,16791.0,23281.0,26950.0,11849.0,15101.0,28064.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3760.0,Virginia Western Community College,5284.0,5928.0,6659.0,9318.0,10921.0,5508.0,6240.0,11935.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3735.0,Virginia Commonwealth University,14188.0,15435.0,18675.0,23433.0,28236.0,14724.0,17108.0,33388.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3745.0,University of Virginia-Main Campus,11273.0,12720.0,14884.0,23840.0,32829.0,11847.0,13980.0,36314.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3753.0,Virginia Military Institute,10812.0,13862.0,12260.0,16801.0,25668.0,11956.0,12660.0,33182.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3764.0,Virginia State University,12078.0,13261.0,17080.0,19345.0,21899.0,12388.0,14690.0,23673.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3761.0,Wytheville Community College,4084.0,4921.0,6644.0,7751.0,9484.0,4356.0,5637.0,11972.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3769.0,Bellevue College,7534.0,7444.0,10259.0,12155.0,15744.0,7509.0,8675.0,15775.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4999.0,Bellingham Technical College,3802.0,2059.0,6825.0,11098.0,12414.0,3395.0,3526.0,12414.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3770.0,Big Bend Community College,6218.0,6329.0,9240.0,13317.0,14934.0,6258.0,7482.0,14970.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3771.0,Central Washington University,10471.0,13120.0,15541.0,21039.0,24287.0,11410.0,14454.0,25435.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3772.0,Centralia College,6741.0,7429.0,9216.0,13945.0,,6946.0,7983.0,15102.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3773.0,Clark College,5268.0,6716.0,7574.0,11700.0,12996.0,5721.0,7120.0,13681.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5752.0,Clover Park Technical College,4708.0,6192.0,10669.0,,10951.0,5005.0,8111.0,11951.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3774.0,Columbia Basin College,8081.0,8094.0,10488.0,12267.0,15841.0,8085.0,9093.0,16341.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3775.0,Eastern Washington University,6350.0,6972.0,10071.0,16137.0,20221.0,6626.0,8559.0,22226.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5001.0,Edmonds College,7470.0,8319.0,9279.0,11186.0,12995.0,7771.0,8741.0,16091.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3776.0,Everett Community College,7340.0,8071.0,10863.0,15111.0,15717.0,7570.0,9152.0,15914.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8155.0,The Evergreen State College,18910.0,21062.0,23318.0,24480.0,24688.0,19332.0,22284.0,24688.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5000.0,Pierce College District,5903.0,7192.0,8633.0,11990.0,13705.0,6323.0,7829.0,13905.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3779.0,Grays Harbor College,6895.0,7967.0,7554.0,14480.0,14067.0,7163.0,7719.0,14480.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3780.0,Green River College,7186.0,8033.0,10012.0,15124.0,15263.0,7524.0,8896.0,16163.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3781.0,Highline College,6996.0,7833.0,9543.0,12535.0,8575.0,7264.0,8525.0,16016.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5306.0,Bates Technical College,4541.0,8019.0,12441.0,14834.0,14579.0,5273.0,9493.0,15171.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5373.0,Lake Washington Institute of Technology,5123.0,6643.0,11647.0,12592.0,14643.0,5567.0,9145.0,15076.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3782.0,Lower Columbia College,5582.0,7496.0,7536.0,11334.0,12944.0,6159.0,7514.0,13500.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9704.0,North Seattle College,7159.0,8880.0,9738.0,13651.0,,7704.0,9215.0,14719.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3784.0,Olympic College,5636.0,7655.0,8788.0,9020.0,14622.0,6102.0,8233.0,14738.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3786.0,Peninsula College,3509.0,3849.0,4200.0,5590.0,10040.0,3594.0,4005.0,11040.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10434.0,Renton Technical College,6627.0,7743.0,6252.0,14777.0,14777.0,6917.0,7060.0,14777.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9706.0,South Seattle College,6660.0,7206.0,8647.0,11047.0,3118.0,6784.0,7829.0,15346.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3787.0,Seattle Central College,5762.0,6245.0,9159.0,10093.0,11455.0,5871.0,7636.0,13941.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3791.0,Shoreline Community College,7769.0,8628.0,9313.0,11622.0,14933.0,8014.0,8944.0,15059.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3792.0,Skagit Valley College,5216.0,6352.0,8042.0,11474.0,13795.0,5610.0,7037.0,13870.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5372.0,South Puget Sound Community College,6133.0,6195.0,8802.0,12401.0,10630.0,6148.0,7472.0,14178.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3793.0,Spokane Community College,4400.0,5248.0,7301.0,10706.0,11779.0,4631.0,6064.0,12185.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9544.0,Spokane Falls Community College,3976.0,5246.0,7920.0,10272.0,12172.0,4410.0,6297.0,12580.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3796.0,Tacoma Community College,5727.0,7726.0,6777.0,10932.0,12485.0,6384.0,7333.0,13052.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5006.0,Walla Walla Community College,3337.0,6409.0,7758.0,10049.0,13746.0,4013.0,7334.0,13918.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3800.0,Washington State University,8032.0,9464.0,13409.0,20049.0,24273.0,8620.0,11520.0,26396.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3798.0,University of Washington-Seattle Campus,5963.0,6369.0,8907.0,16698.0,27240.0,6159.0,7651.0,28650.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3801.0,Wenatchee Valley College,6510.0,7247.0,9280.0,11980.0,15527.0,6790.0,8092.0,15680.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3802.0,Western Washington University,11513.0,12999.0,15867.0,21551.0,24472.0,12128.0,14630.0,26158.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10364.0,Whatcom Community College,5163.0,7596.0,9267.0,12296.0,13555.0,5777.0,8415.0,14535.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3805.0,Yakima Valley College,7940.0,8576.0,9577.0,14292.0,15502.0,8228.0,9018.0,16275.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12743.0,Ben Franklin Career Center,,-2993.0,,,,-2993.0,-2993.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3809.0,Bluefield State University,8471.0,10357.0,11370.0,14669.0,13819.0,9010.0,10896.0,18445.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22753.0,Cabell County Career Technology Center,5985.0,,,,,5985.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3810.0,Concord University,7447.0,8846.0,10524.0,12365.0,13138.0,7777.0,9788.0,18362.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3812.0,Fairmont State University,8336.0,8386.0,10681.0,11979.0,12920.0,8351.0,9713.0,17238.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3813.0,Glenville State University,17278.0,13849.0,17788.0,18479.0,16174.0,17240.0,16212.0,23819.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8355.0,James Rumsey Technical Institute,8505.0,11195.0,,14123.0,,9312.0,11195.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25245.0,Ralph R Willis Career and Technical Center,842.0,,,,,842.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3815.0,Marshall University,5705.0,5804.0,7809.0,11944.0,14990.0,5734.0,6814.0,20327.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25355.0,Mercer County Technical Education Center,6514.0,,,,,6514.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12904.0,Monongalia County Technical Education Center,7390.0,,1890.0,,,7390.0,1890.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3828.0,West Virginia University at Parkersburg,4561.0,4322.0,5746.0,3266.0,7506.0,4417.0,5230.0,8840.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3827.0,Potomac State College of West Virginia University,5587.0,7036.0,9643.0,11622.0,12428.0,6028.0,8340.0,14511.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12905.0,Academy of Careers and Technology,572.0,745.0,371.0,3133.0,,622.0,585.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3822.0,Shepherd University,425.0,4482.0,11218.0,14122.0,14735.0,1485.0,8119.0,18205.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3816.0,Southern West Virginia Community and Technical College,4166.0,3969.0,6488.0,9619.0,9834.0,4128.0,5038.0,11859.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25348.0,Fred W Eberle Technical Center,4125.0,,,,,4125.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11245.0,West Virginia School of Osteopathic Medicine,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3826.0,West Virginia State University,9274.0,10396.0,12531.0,15138.0,15651.0,9635.0,11551.0,19182.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3823.0,West Liberty University,11920.0,15533.0,16658.0,17290.0,18724.0,13385.0,16114.0,22394.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3827.0,West Virginia University Institute of Technology,5080.0,9884.0,14274.0,14448.0,16572.0,6847.0,12450.0,18060.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9054.0,West Virginia Northern Community College,1785.0,2364.0,3988.0,9218.0,6238.0,1971.0,3108.0,10137.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3827.0,West Virginia University,9047.0,9162.0,12203.0,15340.0,15879.0,9087.0,10867.0,22810.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11749.0,Wood County School of Practical Nursing,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
4007.0,Madison Area Technical College,8985.0,11267.0,12339.0,15139.0,16075.0,9825.0,11836.0,16250.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5390.0,Blackhawk Technical College,7229.0,8249.0,10250.0,13365.0,13596.0,7610.0,9087.0,13596.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9744.0,Fox Valley Technical College,8709.0,10517.0,13897.0,15604.0,14978.0,9197.0,12255.0,15845.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5389.0,Gateway Technical College,7300.0,7457.0,10110.0,12472.0,14012.0,7352.0,8901.0,14012.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9194.0,Lakeshore Technical College,8406.0,9475.0,9892.0,12754.0,13777.0,8754.0,9713.0,13777.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5380.0,Mid-State Technical College,6864.0,8646.0,10530.0,12921.0,13710.0,7373.0,9806.0,13710.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3866.0,Milwaukee Area Technical College,8859.0,9449.0,11584.0,15205.0,15225.0,9049.0,10284.0,15392.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9256.0,Moraine Park Technical College,6435.0,6449.0,10157.0,12553.0,12852.0,6440.0,8303.0,13554.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5384.0,Nicolet Area Technical College,5624.0,5752.0,7563.0,10094.0,11754.0,5661.0,6718.0,12434.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5387.0,Northcentral Technical College,10561.0,10395.0,13042.0,14396.0,14513.0,10515.0,11512.0,15800.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5301.0,Northeast Wisconsin Technical College,7188.0,7688.0,10019.0,13093.0,14124.0,7377.0,8952.0,14409.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7669.0,Southwest Wisconsin Technical College,8306.0,8599.0,11520.0,13145.0,14405.0,8433.0,9951.0,14718.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5304.0,Chippewa Valley Technical College,9237.0,10126.0,11814.0,15080.0,15076.0,9538.0,10993.0,15303.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5294.0,Waukesha County Technical College,7601.0,9657.0,10757.0,12038.0,13414.0,8265.0,10207.0,13664.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3840.0,Western Technical College,7287.0,8586.0,11033.0,13717.0,14615.0,7817.0,9919.0,14882.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3926.0,University of Wisconsin-Whitewater,8772.0,9455.0,14071.0,17079.0,17851.0,9078.0,12236.0,18326.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11824.0,Northwood Technical College,7739.0,8869.0,10978.0,13832.0,14486.0,8151.0,10031.0,14873.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3917.0,University of Wisconsin-Eau Claire,9652.0,10459.0,14286.0,18689.0,19990.0,10040.0,12907.0,20478.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3899.0,University of Wisconsin-Green Bay,9396.0,9548.0,13057.0,16159.0,17044.0,9471.0,11340.0,17641.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3919.0,University of Wisconsin-La Crosse,7758.0,9568.0,13260.0,16431.0,17310.0,8827.0,11749.0,17946.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3920.0,University of Wisconsin-Oshkosh,9754.0,10885.0,13768.0,17172.0,18300.0,10317.0,12567.0,18642.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5015.0,University of Wisconsin-Parkside,5349.0,5779.0,10020.0,13751.0,14941.0,5522.0,8027.0,15328.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3915.0,University of Wisconsin-Stout,9819.0,11111.0,14653.0,18557.0,19551.0,10428.0,13413.0,20440.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3925.0,University of Wisconsin-Superior,7960.0,9034.0,11459.0,16745.0,17694.0,8344.0,10676.0,18487.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3895.0,University of Wisconsin-Madison,3964.0,4687.0,9152.0,21842.0,25866.0,4314.0,7328.0,27100.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3896.0,University of Wisconsin-Milwaukee,10809.0,11857.0,16195.0,20210.0,21092.0,11268.0,14055.0,21812.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3921.0,University of Wisconsin-Platteville,9145.0,9388.0,13683.0,17385.0,18649.0,9263.0,11995.0,19916.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3923.0,University of Wisconsin-River Falls,8881.0,9906.0,12515.0,16157.0,17079.0,9326.0,11394.0,18312.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3924.0,University of Wisconsin-Stevens Point,8498.0,9655.0,13277.0,16541.0,17721.0,9022.0,11770.0,18407.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3928.0,Casper College,7270.0,8261.0,10495.0,12569.0,12914.0,7563.0,9410.0,13599.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7289.0,Central Wyoming College,6645.0,7158.0,9022.0,12029.0,12619.0,6819.0,7904.0,12619.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3929.0,Eastern Wyoming College,3942.0,2401.0,5232.0,8458.0,10366.0,3290.0,3749.0,13358.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9259.0,Laramie County Community College,5753.0,5679.0,8381.0,9660.0,10445.0,5728.0,6791.0,13081.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3931.0,Northwest College,6885.0,5647.0,7014.0,,8997.0,6447.0,6402.0,14631.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3930.0,Northern Wyoming Community College District,7538.0,7929.0,9257.0,12138.0,13198.0,7663.0,8638.0,15132.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3933.0,Western Wyoming Community College,3632.0,3956.0,5981.0,7267.0,9727.0,3711.0,5113.0,12709.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3932.0,University of Wyoming,7174.0,7636.0,10658.0,15669.0,16968.0,7355.0,9535.0,21423.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10010.0,American Samoa Community College,4460.0,2989.0,3699.0,2234.0,,4248.0,3207.0,9250.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
15361.0,Guam Community College,5781.0,6219.0,7033.0,7730.0,,5913.0,6530.0,9053.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3935.0,University of Guam,7574.0,8546.0,8789.0,8879.0,483.0,7966.0,8666.0,14380.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
30330.0,Northern Marianas College,2085.0,1484.0,3871.0,3541.0,,1895.0,2115.0,9076.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10567.0,Colegio Universitario de San Juan,2470.0,2639.0,,,,2489.0,2639.0,5705.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10819.0,Puerto Rico Conservatory of Music,7230.0,7172.0,,,,7216.0,7172.0,10420.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25694.0,Escuela de Artes Plasticas y Diseno de Puerto Rico,4835.0,5417.0,6408.0,7588.0,,5026.0,5738.0,8060.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22419.0,Instituto Tecnologico de Puerto Rico-Recinto de Manati,2837.0,3800.0,4200.0,,,2896.0,3857.0,5500.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22419.0,Instituto Tecnologico de Puerto Rico-Recinto de Guayama,2370.0,,,,,2370.0,,8212.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22419.0,Instituto Tecnologico de Puerto Rico-Recinto de San Juan,2985.0,4235.0,5467.0,6113.0,,3377.0,4831.0,7485.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12123.0,University of Puerto Rico-Aguadilla,5119.0,6350.0,7380.0,6833.0,6569.0,5390.0,6729.0,12114.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7228.0,University of Puerto Rico-Arecibo,8499.0,9896.0,10619.0,11956.0,15687.0,8809.0,10235.0,18118.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10975.0,University of Puerto Rico-Bayamon,7987.0,8585.0,9757.0,9972.0,,8151.0,9068.0,11195.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
30160.0,University of Puerto Rico-Carolina,12850.0,13540.0,13900.0,14421.0,18133.0,13008.0,13718.0,19780.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7206.0,University of Puerto Rico-Cayey,5444.0,6561.0,7440.0,8698.0,11696.0,5759.0,6940.0,15146.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3943.0,University of Puerto Rico-Humacao,12335.0,13799.0,15767.0,17473.0,,12681.0,14530.0,18858.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10922.0,University of Puerto Rico-Utuado,12633.0,13340.0,14687.0,17126.0,17654.0,12737.0,13966.0,19254.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3944.0,University of Puerto Rico-Mayaguez,9447.0,10369.0,10558.0,10671.0,15926.0,9706.0,10461.0,18788.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
24600.0,University of Puerto Rico-Medical Sciences,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9652.0,University of Puerto Rico at Ponce,4073.0,4763.0,6320.0,7480.0,10512.0,4276.0,5402.0,14524.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7108.0,University of Puerto Rico-Rio Piedras,7926.0,9926.0,11909.0,12418.0,11264.0,8537.0,10681.0,14944.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10343.0,College of Micronesia-FSM,4191.0,3268.0,7122.0,,,4157.0,3938.0,10618.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11009.0,Palau Community College,3700.0,3512.0,7191.0,9892.0,,3667.0,4632.0,9892.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
3946.0,University of the Virgin Islands,7709.0,8084.0,10339.0,12059.0,12280.0,7812.0,9236.0,16096.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1825.0,Purdue University-Main Campus,5478.0,6643.0,10078.0,18106.0,21168.0,6013.0,8515.0,22508.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5523.0,Blue Hills Regional Technical School,48869.0,46775.0,48940.0,,,47298.0,47316.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1574.0,Georgia State University-Perimeter College,8137.0,8583.0,10774.0,13287.0,13505.0,8292.0,9405.0,14603.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5622.0,Georgia Piedmont Technical College,11503.0,10243.0,11377.0,13433.0,,11175.0,10490.0,17482.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25039.0,Warren County Community College,2410.0,4251.0,4829.0,6921.0,,2843.0,4619.0,9609.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
22227.0,Francis Tuttle Technology Center,2359.0,3948.0,,,,2756.0,3948.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
9964.0,Central Technology Center,,,,,,,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
30986.0,Career Technology Center of Lackawanna County,13289.0,17882.0,,,24504.0,16045.0,17882.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
23413.0,Palo Alto College,4296.0,5433.0,6531.0,6217.0,7386.0,4650.0,5858.0,10756.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5600.0,Athens Technical College,5927.0,7085.0,8850.0,11628.0,,6211.0,8066.0,13551.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
8303.0,GateWay Community College-Central City,10948.0,10869.0,12958.0,11402.0,,10927.0,11913.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25688.0,Sussex County Community College,9596.0,10960.0,11835.0,12739.0,13341.0,10139.0,11407.0,13852.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
23614.0,Collin County Community College District,6498.0,7279.0,9487.0,12305.0,13156.0,6780.0,8254.0,13193.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
30345.0,Owensboro Community and Technical College,5301.0,4074.0,5756.0,7925.0,10964.0,4945.0,4932.0,12436.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
12272.0,Moore Norman Technology Center,7844.0,,,,,7844.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5330.0,Fayette County Career & Technical Institute Practical Nursing Program,14944.0,14447.0,14447.0,,,14923.0,14447.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
7916.0,Franklin County Career and Technology Center,24573.0,21432.0,24175.0,26840.0,26840.0,23395.0,23261.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5359.0,Tennessee College of Applied Technology Nashville,8592.0,10482.0,9229.0,11282.0,,8764.0,9855.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
5312.0,Red River Technology Center,8099.0,,,,,8099.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
1040.0,Southern Union State Community College,6894.0,8260.0,9594.0,13684.0,12984.0,7292.0,8896.0,15245.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
24975.0,Clinton Technical School,12912.0,,11815.0,,,12912.0,11815.0,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
10963.0,Greene County Career and Technology Center,18596.0,,,,,18596.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25322.0,Lac Courte Oreilles Ojibwe University,11060.0,,,,,11060.0,,18128.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
11735.0,Pike-Lincoln Technical Center,13393.0,,,,,13393.0,,,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
25306.0,St Charles Community College,1657.0,3434.0,5691.0,7208.0,6440.0,2397.0,4544.0,10678.0,"[15000, 39000, 61500, 92500, 150000, 24000, 52500]"
